student_id,student_name,age,gender,country,university,program_level,field_of_study,year_of_study,tuition_usd,scholarship,online_classes,campus_facilities_rating,teaching_quality_rating,overall_satisfaction
575,Arthur Dixon,19.0,Female,UK,"Nguyen, Perez and Ryan University",Bachelor,Law,3.0,10259.0,Yes,No,5.0,3.0,Very Dissatisfied
576,Jessica Dillon,20.0,Other,Turkey,Espinoza-Bowen University,PhD,Arts,2.0,33895.0,Yes,Yes,5.0,2.0,Satisfied
577,Debra Griffin,27.0,Male,India,"Haynes, Lang and Curtis University",PhD,Arts,4.0,24333.0,Yes,No,2.0,5.0,Satisfied
578,Lisa Schwartz,26.0,Other,Turkey,Quinn-Miranda University,PhD,Business,2.0,17506.0,Yes,No,4.0,1.0,Neutral
579,Courtney King,17.0,Female,UAE,"May, Robbins and Gonzalez University",Master,Social Sciences,1.0,15789.0,No,No,3.0,3.0,Very Satisfied
580,Teresa Ball,20.0,Other,France,Cunningham LLC University,PhD,Data Science,1.0,43947.0,No,Yes,5.0,3.0,Very Dissatisfied
581,Sarah Lawrence,30.0,Other,Pakistan,Camacho-Maldonado University,Bachelor,Arts,5.0,45905.0,No,Yes,4.0,3.0,Very Dissatisfied
582,Rhonda Collins,32.0,Female,India,Casey-Joseph University,Bachelor,Physics,2.0,15811.0,No,No,5.0,2.0,Satisfied
583,Gregory Pace,29.0,Female,India,"Page, Lewis and Phelps University",Bachelor,Data Science,4.0,26107.0,Yes,No,5.0,2.0,Satisfied
584,Anthony Franklin,35.0,Male,Australia,Carpenter and Sons University,PhD,Business,4.0,32484.0,No,No,4.0,1.0,Satisfied
585,Lynn Harris,31.0,Female,UAE,Jones-Wilson University,PhD,AI,2.0,33877.0,No,No,5.0,2.0,Very Dissatisfied
586,Jasmine Lopez,22.0,Other,Canada,Campbell Ltd University,Bachelor,AI,2.0,16218.0,No,No,2.0,2.0,Very Satisfied
587,Brian Owens,29.0,Female,Malaysia,"Miller, Cooper and Hoover University",Master,Law,2.0,31967.0,No,Yes,2.0,4.0,Satisfied
588,Connor Diaz,29.0,Male,Netherlands,Johnson-Callahan University,PhD,Business,4.0,36866.0,No,Yes,3.0,5.0,Very Satisfied
589,Melanie Evans,27.0,Male,UAE,"Dennis, Butler and Coleman University",Bachelor,Data Science,5.0,16446.0,No,No,1.0,1.0,Satisfied
590,Anthony Rogers,33.0,Male,Australia,Byrd Ltd University,PhD,Law,2.0,22649.0,Yes,No,1.0,2.0,Satisfied
591,James Smith,18.0,Male,UAE,Moreno Group University,PhD,Medicine,2.0,33505.0,Yes,No,3.0,1.0,Very Satisfied
592,Kelli Marshall MD,22.0,Female,Germany,Sutton-Greene University,Master,Social Sciences,3.0,13136.0,Yes,No,5.0,3.0,Dissatisfied
593,Maria Williams,33.0,Male,Japan,Thomas LLC University,Master,Arts,2.0,4375.0,Yes,Yes,2.0,1.0,Dissatisfied
594,Timothy George,21.0,Male,France,Brown-Ward University,Master,Law,3.0,29822.0,Yes,Yes,5.0,5.0,Satisfied
595,Daniel Martinez,18.0,Male,Netherlands,"Lee, Bauer and Rodgers University",PhD,Data Science,5.0,17483.0,Yes,No,4.0,3.0,Neutral
596,Tara Jacobs MD,17.0,Other,UAE,Chapman Ltd University,Bachelor,Business,3.0,6380.0,Yes,Yes,5.0,2.0,Neutral
597,Jacob Scott,20.0,Female,Australia,Taylor-Taylor University,Bachelor,Medicine,4.0,49952.0,No,No,5.0,1.0,Satisfied
598,Kristina Smith,25.0,Male,UAE,Miller Ltd University,Master,Physics,1.0,19973.0,No,Yes,1.0,3.0,Very Satisfied
599,Erica Gutierrez,23.0,Other,Japan,Davis Inc University,Bachelor,Medicine,5.0,22312.0,Yes,Yes,3.0,2.0,Satisfied
600,Dustin Ward,23.0,Male,USA,Blair-Greene University,PhD,Engineering,1.0,12027.0,Yes,Yes,5.0,2.0,Satisfied
601,Robert Edwards,32.0,Male,China,Garcia PLC University,PhD,Arts,5.0,31350.0,Yes,Yes,2.0,2.0,Dissatisfied
602,Jeremy Delgado,34.0,Other,China,Davis-Bryant University,PhD,Engineering,1.0,8529.0,Yes,Yes,3.0,5.0,Satisfied
603,Dawn Myers,35.0,Female,Canada,Perry-Patel University,PhD,Arts,2.0,42980.0,Yes,Yes,4.0,1.0,Very Dissatisfied
604,Evan Edwards,26.0,Female,Australia,Clark-Meyer University,PhD,Law,5.0,6244.0,Yes,Yes,2.0,2.0,Very Satisfied
605,Michael Rose,20.0,Other,India,Wise-Horne University,Master,Medicine,3.0,19767.0,Yes,No,1.0,5.0,Neutral
606,Stacie Bailey,29.0,Male,Pakistan,Burton and Sons University,Bachelor,Data Science,2.0,30368.0,No,Yes,4.0,4.0,Very Satisfied
607,Lisa Morris,24.0,Male,Canada,"Allen, Wiggins and Meyer University",Master,Physics,1.0,22864.0,Yes,No,3.0,1.0,Dissatisfied
608,Nicholas Maldonado,28.0,Female,UAE,King-Allen University,Bachelor,Law,5.0,10863.0,Yes,Yes,2.0,4.0,Satisfied
609,Matthew Colon,28.0,Other,China,Peterson and Sons University,PhD,Law,4.0,6379.0,No,No,2.0,2.0,Satisfied
610,Jeremy Hayes,35.0,Male,China,Fox Ltd University,Bachelor,Computer Science,5.0,19164.0,Yes,No,5.0,1.0,Very Satisfied
611,Jamie Stone,28.0,Male,Japan,Garrett-Murray University,Bachelor,Physics,4.0,17047.0,Yes,No,3.0,3.0,Very Satisfied
612,Amber Lucas,27.0,Other,China,"Holland, Kennedy and Gonzalez University",PhD,Law,2.0,17827.0,Yes,Yes,4.0,2.0,Dissatisfied
613,Theresa White,28.0,Male,UK,"White, Martinez and Hunt University",Master,AI,3.0,26305.0,Yes,Yes,4.0,1.0,Dissatisfied
614,Andrew Wilson,23.0,Other,India,Johnson-Davis University,PhD,Arts,3.0,5262.0,Yes,No,3.0,4.0,Dissatisfied
615,Darren Mullins,17.0,Male,Germany,Mooney Inc University,Bachelor,AI,5.0,9931.0,Yes,Yes,3.0,1.0,Dissatisfied
616,Todd Thompson,26.0,Other,Turkey,Alexander-Wright University,Master,Data Science,5.0,5787.0,Yes,Yes,1.0,1.0,Very Satisfied
617,Christopher Baxter,32.0,Female,Malaysia,Hernandez-Smith University,Master,Computer Science,3.0,10516.0,Yes,No,3.0,5.0,Satisfied
618,Michael Perez,27.0,Female,China,Murray PLC University,Master,Data Science,4.0,19524.0,Yes,No,5.0,4.0,Satisfied
619,Robert Haney,30.0,Female,Australia,Williams-Jackson University,Master,Social Sciences,4.0,20046.0,No,Yes,4.0,5.0,Very Dissatisfied
620,Kelsey Potts,27.0,Other,China,Cole and Sons University,PhD,Arts,4.0,7668.0,No,No,2.0,1.0,Dissatisfied
621,Ian Johnson,23.0,Male,Pakistan,Yang-Mason University,Master,Physics,1.0,12392.0,No,No,2.0,3.0,Satisfied
622,Jacqueline Obrien,17.0,Male,Canada,"Ferguson, Riley and Allen University",PhD,Physics,2.0,33941.0,Yes,Yes,2.0,5.0,Neutral
623,Sophia Davidson,23.0,Female,China,"Cunningham, Morales and Ball University",PhD,Business,4.0,38807.0,No,No,1.0,2.0,Dissatisfied
624,Dana Burns,28.0,Male,Canada,"Taylor, Lang and May University",Master,Social Sciences,1.0,45393.0,No,No,4.0,1.0,Very Satisfied
625,Alexis Young,20.0,Female,UAE,Page-Clements University,PhD,AI,5.0,33559.0,Yes,Yes,2.0,5.0,Satisfied
626,Jonathan Blake,35.0,Other,UAE,Anderson-Gates University,PhD,Business,2.0,28097.0,No,No,4.0,3.0,Dissatisfied
627,Kelly Andrews,21.0,Female,Netherlands,Garcia PLC University,Master,Law,5.0,19739.0,No,Yes,4.0,4.0,Very Satisfied
628,Tammy Murphy,17.0,Other,USA,"Glover, Carr and Ross University",Bachelor,Physics,4.0,27821.0,No,No,3.0,1.0,Satisfied
629,Robert Parker,28.0,Other,India,"Williams, Ramirez and Hoffman University",Master,Law,4.0,2970.0,Yes,Yes,4.0,3.0,Very Satisfied
630,Beth Hayes,22.0,Male,India,Callahan Inc University,Bachelor,Medicine,1.0,38242.0,No,No,3.0,3.0,Satisfied
631,Destiny Smith,34.0,Other,Japan,Rojas Ltd University,PhD,Computer Science,4.0,28372.0,Yes,Yes,5.0,5.0,Satisfied
632,Jennifer Pearson,33.0,Female,China,Fox and Sons University,Bachelor,Data Science,2.0,14062.0,No,Yes,5.0,4.0,Satisfied
633,Chad Huff,33.0,Female,Canada,Raymond Inc University,Bachelor,Law,3.0,19588.0,Yes,No,2.0,4.0,Neutral
634,Cheyenne Flores,26.0,Other,USA,Burgess PLC University,PhD,Physics,1.0,7747.0,No,Yes,3.0,1.0,Satisfied
635,Jessica Romero,21.0,Other,Australia,"Fisher, Allen and Campbell University",Bachelor,Social Sciences,4.0,10010.0,No,No,4.0,2.0,Very Satisfied
636,James Thompson,33.0,Male,China,Brown PLC University,Master,Business,2.0,20560.0,Yes,Yes,1.0,4.0,Very Dissatisfied
637,Cole Carter,32.0,Other,Malaysia,"Turner, Ramos and Carr University",Bachelor,Arts,4.0,25239.0,No,Yes,3.0,5.0,Neutral
638,Kimberly Carter,21.0,Other,Australia,Wright PLC University,PhD,Data Science,4.0,15573.0,Yes,No,1.0,4.0,Very Dissatisfied
639,Michael Owens,33.0,Female,Germany,Terry Ltd University,Master,Medicine,2.0,39890.0,No,No,4.0,5.0,Very Satisfied
640,Misty Scott,19.0,Other,Turkey,Lyons-Salazar University,Bachelor,Data Science,5.0,32330.0,No,No,1.0,5.0,Very Dissatisfied
641,Daniel Hoffman,25.0,Male,India,Byrd Ltd University,PhD,Medicine,4.0,48351.0,No,Yes,5.0,4.0,Very Dissatisfied
642,Justin Chandler,35.0,Female,USA,"Hill, Johnson and Shaw University",Bachelor,Social Sciences,3.0,34557.0,No,Yes,1.0,2.0,Dissatisfied
643,Jamie Nicholson,23.0,Other,China,Ford-Ibarra University,Bachelor,Computer Science,2.0,10713.0,No,Yes,2.0,3.0,Satisfied
644,Nathan Freeman,26.0,Other,Canada,Goodman Ltd University,PhD,Medicine,5.0,34415.0,No,No,1.0,4.0,Very Dissatisfied
645,Lance Solomon,26.0,Other,Japan,Clark PLC University,Bachelor,AI,4.0,41666.0,No,Yes,4.0,1.0,Neutral
646,Brandon Brown,32.0,Male,Pakistan,"Mendoza, Martin and Navarro University",Master,Business,4.0,34380.0,No,Yes,5.0,2.0,Very Satisfied
647,Maria Bright,18.0,Male,China,Waters Group University,Bachelor,Computer Science,5.0,29324.0,No,Yes,2.0,2.0,Dissatisfied
648,Christy Hughes,23.0,Male,China,Hall Group University,Bachelor,Social Sciences,5.0,46834.0,No,Yes,1.0,4.0,Very Dissatisfied
649,Teresa Castro,34.0,Male,Japan,"Whitaker, Donaldson and Randall University",Bachelor,Engineering,4.0,41592.0,No,No,4.0,5.0,Dissatisfied
650,Theresa Garcia,27.0,Other,France,"Lewis, Smith and Herrera University",Bachelor,Data Science,3.0,4492.0,Yes,No,5.0,4.0,Neutral
651,Steven Miller,35.0,Other,UAE,Smith-Davenport University,PhD,Law,3.0,9421.0,Yes,Yes,1.0,4.0,Dissatisfied
652,Dr. Gloria Rodriguez,20.0,Female,UAE,Chapman-West University,Bachelor,AI,5.0,40789.0,No,No,4.0,2.0,Very Dissatisfied
653,Jamie Vargas,26.0,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5.0,43756.0,Yes,Yes,2.0,4.0,Satisfied
654,Jason Mills,21.0,Male,UAE,Carroll-Page University,Master,Arts,1.0,30116.0,Yes,No,2.0,2.0,Satisfied
655,Tracy Tran,28.0,Female,Malaysia,Ortiz-Scott University,Master,Physics,5.0,2567.0,Yes,No,1.0,4.0,Very Dissatisfied
656,Janet Robinson,17.0,Male,Malaysia,Garcia-Watson University,PhD,Physics,4.0,19732.0,Yes,No,2.0,2.0,Satisfied
657,William Roman,18.0,Other,France,Reynolds Inc University,Bachelor,Physics,3.0,16414.0,Yes,Yes,2.0,2.0,Dissatisfied
658,Carly Brown,25.0,Other,UAE,"Nelson, Medina and Fox University",Bachelor,Data Science,5.0,33166.0,No,No,3.0,2.0,Neutral
659,Lance Williams,19.0,Male,Australia,Warren Ltd University,Master,Business,3.0,25837.0,No,No,3.0,3.0,Very Dissatisfied
660,Denise Fields,18.0,Male,Pakistan,Combs-Diaz University,Master,Law,4.0,36351.0,No,No,2.0,2.0,Dissatisfied
661,Isaac Martinez,24.0,Other,China,"Reed, Morgan and Sheppard University",PhD,Medicine,4.0,19066.0,Yes,No,4.0,1.0,Dissatisfied
662,Larry Flores,31.0,Other,France,Cole PLC University,Bachelor,Arts,,3072.0,No,Yes,4.0,3.0,Satisfied
663,Shelby Edwards,34.0,Female,Australia,Stark Group University,Bachelor,Computer Science,2.0,21381.0,Yes,Yes,4.0,3.0,Neutral
664,Corey Richmond,30.0,Female,France,"Wright, Fletcher and Green University",Bachelor,Medicine,3.0,30832.0,No,No,3.0,4.0,Very Satisfied
665,Michael Cooper,33.0,Other,France,"Rivera, Simmons and Payne University",Master,Computer Science,5.0,12316.0,No,No,4.0,1.0,Satisfied
666,Juan Vincent,32.0,Male,Canada,Johnson-Snyder University,Master,Computer Science,5.0,42547.0,Yes,No,3.0,1.0,Neutral
667,Lisa Woods,23.0,Other,UAE,Campbell-Parker University,PhD,Physics,4.0,30450.0,No,Yes,2.0,4.0,Very Satisfied
668,Edward Henson,25.0,Male,Canada,"Cooper, Villanueva and Thompson University",Master,Physics,2.0,29563.0,Yes,No,2.0,2.0,Neutral
669,Patricia Heath,18.0,Male,Japan,Hartman-Brewer University,Bachelor,Medicine,3.0,8921.0,Yes,Yes,3.0,2.0,Very Satisfied
670,Meredith Jenkins,35.0,Male,Malaysia,"Moon, Rogers and Allison University",PhD,AI,2.0,21473.0,No,No,2.0,1.0,Neutral
671,Teresa Jones,28.0,Male,Germany,"Leonard, Jones and Boyle University",Master,Social Sciences,4.0,41953.0,Yes,No,5.0,1.0,Dissatisfied
672,Dustin Palmer,18.0,Male,USA,Harris-Jones University,Bachelor,Physics,2.0,30195.0,Yes,Yes,1.0,1.0,Dissatisfied
673,Samuel Roy,26.0,Male,UK,"Willis, Reyes and Thomas University",Master,Data Science,3.0,30979.0,Yes,No,3.0,4.0,Dissatisfied
674,Patrick Guerrero,23.0,Male,Germany,Nguyen Group University,Bachelor,AI,4.0,15006.0,No,Yes,3.0,2.0,Very Satisfied
675,Kristin Young,30.0,Male,Malaysia,Rodriguez PLC University,PhD,AI,4.0,26354.0,Yes,No,1.0,5.0,Very Dissatisfied
676,Amber Hammond,34.0,Female,France,Burton and Sons University,PhD,Law,4.0,45659.0,No,Yes,5.0,1.0,Very Dissatisfied
677,John Glover MD,21.0,Female,Japan,Durham-Raymond University,Bachelor,Engineering,1.0,49092.0,Yes,No,2.0,2.0,Dissatisfied
678,Marc Mays,27.0,Male,Japan,Rice-Kemp University,PhD,Computer Science,2.0,49710.0,No,No,5.0,5.0,Dissatisfied
679,Richard Jarvis,20.0,Male,UK,"Rice, Padilla and Knox University",Master,Computer Science,3.0,30623.0,Yes,Yes,3.0,2.0,Satisfied
680,Justin Archer,24.0,Other,USA,Wood LLC University,Bachelor,Medicine,3.0,24535.0,Yes,No,5.0,4.0,Very Dissatisfied
681,Rebecca Mcdowell,22.0,Female,Netherlands,"Garcia, Chavez and Cruz University",Master,Physics,1.0,39768.0,No,No,1.0,5.0,Very Satisfied
682,Joseph Sawyer,32.0,Female,Canada,Morton-George University,Master,Law,1.0,44595.0,No,No,5.0,4.0,Very Satisfied
683,Stanley Cunningham,21.0,Female,Pakistan,"Smith, Ellis and Alvarez University",Master,Medicine,5.0,35026.0,No,Yes,2.0,4.0,Very Dissatisfied
684,Tanner Jenkins,17.0,Other,Pakistan,Davis and Sons University,Bachelor,Computer Science,1.0,21481.0,No,Yes,1.0,2.0,Dissatisfied
685,Justin Duffy,23.0,Other,India,Vazquez LLC University,PhD,Engineering,2.0,29261.0,Yes,Yes,2.0,1.0,Satisfied
686,Linda Barker,25.0,Other,Canada,Porter Inc University,Bachelor,Arts,4.0,16609.0,No,No,1.0,3.0,Very Satisfied
687,Michelle Johnson,18.0,Male,Japan,King-Nash University,PhD,Medicine,2.0,32065.0,No,No,2.0,5.0,Satisfied
688,Dennis Bennett,27.0,Male,India,Boyd-Cunningham University,Master,AI,5.0,40045.0,No,Yes,1.0,5.0,Satisfied
689,Katie Guerrero,28.0,Other,France,Jones-Harrell University,Master,Business,2.0,10979.0,No,Yes,4.0,3.0,Satisfied
690,Kristi Carter,35.0,Other,China,"Lin, Alexander and Roberts University",Bachelor,Social Sciences,5.0,39625.0,No,No,5.0,2.0,Dissatisfied
691,Julia Moon,29.0,Male,France,"King, Baker and Montoya University",PhD,Social Sciences,1.0,28645.0,No,Yes,3.0,4.0,Very Satisfied
692,Danielle Jacobs,32.0,Male,Pakistan,"Perez, Salinas and Gill University",Master,Engineering,3.0,2406.0,Yes,Yes,3.0,5.0,Very Satisfied
693,Dr. Cynthia Thomas,35.0,Male,Canada,Schwartz Ltd University,PhD,Computer Science,4.0,25252.0,Yes,Yes,1.0,3.0,Satisfied
694,Wanda Weaver,18.0,Female,UAE,Bennett Group University,Master,Business,3.0,20775.0,No,No,1.0,1.0,Satisfied
695,Martha Ramirez,30.0,Female,Malaysia,"Wyatt, Collins and Hudson University",PhD,Business,3.0,34500.0,Yes,No,5.0,2.0,Very Satisfied
696,Candice Reed,22.0,Other,Germany,"Smith, Rodriguez and Lopez University",Bachelor,Medicine,4.0,5810.0,Yes,Yes,4.0,1.0,Satisfied
697,Lisa Hunt,32.0,Male,Australia,Wong-Rojas University,PhD,Social Sciences,2.0,13768.0,Yes,Yes,5.0,3.0,Dissatisfied
698,Christopher Roach,34.0,Female,China,Maynard-Henderson University,Bachelor,Medicine,5.0,26525.0,No,No,4.0,2.0,Dissatisfied
699,Christopher Rodriguez,23.0,Other,Australia,"Becker, Shannon and Brown University",Bachelor,Business,5.0,21701.0,No,Yes,5.0,3.0,Very Satisfied
700,Mrs. Cheryl Williams PhD,27.0,Female,China,Nguyen-Davis University,Master,Physics,5.0,41751.0,Yes,Yes,2.0,2.0,Neutral
701,Rebekah Ryan,22.0,Other,USA,Hernandez Inc University,PhD,Business,3.0,12656.0,Yes,Yes,2.0,5.0,Dissatisfied
702,Donna Taylor,34.0,Male,UK,Simon-Jones University,Bachelor,Social Sciences,1.0,27895.0,Yes,No,3.0,3.0,Very Satisfied
703,Alexis Johnson,22.0,Female,Japan,Mcneil LLC University,Bachelor,AI,4.0,9686.0,No,Yes,5.0,3.0,Satisfied
704,Tyrone Rodriguez,22.0,Other,Pakistan,Byrd Inc University,Bachelor,Social Sciences,2.0,5691.0,Yes,Yes,5.0,3.0,Very Dissatisfied
705,Joe Lee,31.0,Male,UK,Coleman Ltd University,Master,Computer Science,2.0,7219.0,Yes,No,1.0,5.0,Neutral
706,Stephen Stafford,25.0,Male,UAE,Wilson LLC University,Bachelor,Data Science,1.0,9740.0,No,No,3.0,1.0,Dissatisfied
707,Monica Harrington,27.0,Other,USA,Bass-Brown University,Bachelor,Social Sciences,4.0,35777.0,No,Yes,4.0,4.0,Satisfied
708,Roy Medina,31.0,Female,India,Coleman LLC University,PhD,Computer Science,3.0,29089.0,No,Yes,1.0,3.0,Satisfied
709,Melinda Mahoney,26.0,Female,UK,Mckinney LLC University,PhD,AI,2.0,25141.0,No,No,4.0,2.0,Very Satisfied
710,Laura Tyler,22.0,Male,Japan,Torres PLC University,Bachelor,Business,2.0,33532.0,Yes,Yes,4.0,4.0,Dissatisfied
711,Reginald Baker,31.0,Other,India,"Wolfe, Bryant and Berg University",Master,Computer Science,2.0,16556.0,Yes,Yes,4.0,2.0,Dissatisfied
712,Cheryl Peterson,18.0,Other,Pakistan,"Thompson, Holmes and Smith University",Master,Social Sciences,5.0,7200.0,Yes,No,1.0,5.0,Very Dissatisfied
713,Elizabeth Carroll,27.0,Male,Australia,"Lambert, Smith and King University",Bachelor,Data Science,3.0,19619.0,No,No,3.0,1.0,Neutral
714,Sara Hansen,35.0,Male,UK,"Valencia, Lewis and Cruz University",Bachelor,Medicine,3.0,13754.0,No,Yes,2.0,3.0,Dissatisfied
715,Cindy Higgins,25.0,Other,UK,Smith PLC University,Bachelor,Arts,1.0,6963.0,Yes,No,2.0,2.0,Satisfied
716,Lori Carter DVM,25.0,Other,China,Miller-Jackson University,Master,Arts,2.0,42488.0,Yes,Yes,5.0,4.0,Satisfied
717,Jesse Mccarty,30.0,Male,Canada,Rogers Inc University,Master,AI,4.0,26552.0,Yes,No,2.0,5.0,Neutral
718,Mario Martin,31.0,Other,Pakistan,Garcia Inc University,Master,Law,1.0,3690.0,No,Yes,2.0,5.0,Satisfied
719,Latoya Ramirez,21.0,Female,France,Guerrero and Sons University,Bachelor,Business,3.0,44317.0,No,No,2.0,4.0,Neutral
720,Carlos Chavez,18.0,Other,Turkey,Farley-Harvey University,Master,Business,4.0,3874.0,No,Yes,2.0,1.0,Very Satisfied
721,Tracy Lee,30.0,Male,Netherlands,Allen Inc University,PhD,Computer Science,2.0,10083.0,Yes,Yes,2.0,1.0,Very Satisfied
722,Tammy Adams,31.0,Male,Australia,"Duran, Diaz and George University",Master,Computer Science,1.0,39076.0,No,Yes,3.0,4.0,Neutral
723,Rebecca Knight,34.0,Female,USA,Gilbert LLC University,Bachelor,Engineering,2.0,15670.0,Yes,Yes,4.0,4.0,Very Satisfied
724,Virginia Miller,30.0,Female,China,Walton-Knight University,Bachelor,Business,5.0,20456.0,No,No,5.0,3.0,Satisfied
725,Gloria Rodriguez,19.0,Female,UK,"Fry, Williams and Hansen University",Master,Medicine,2.0,24237.0,No,No,2.0,5.0,Very Satisfied
726,Helen Davis,21.0,Male,China,Gregory Inc University,Bachelor,Physics,5.0,18751.0,Yes,Yes,5.0,5.0,Very Satisfied
727,Jose Hines,21.0,Other,India,Chen-Brown University,Master,Arts,4.0,48294.0,Yes,No,4.0,1.0,Very Satisfied
728,Megan Rivera,28.0,Female,Pakistan,Garza-Rogers University,Master,Law,4.0,13207.0,No,No,4.0,3.0,Satisfied
729,Jeanette Graves,26.0,Male,Turkey,Moore PLC University,Bachelor,Computer Science,5.0,44598.0,Yes,Yes,4.0,5.0,Neutral
730,Nathan Richardson,20.0,Male,USA,King-Jenkins University,Master,Computer Science,1.0,3856.0,Yes,No,5.0,2.0,Very Dissatisfied
731,Darren Torres,32.0,Female,Pakistan,Charles Group University,Master,Arts,3.0,25794.0,Yes,No,2.0,4.0,Satisfied
732,Christopher Duffy,32.0,Female,Malaysia,"Brown, Frey and Cochran University",PhD,Law,2.0,35103.0,Yes,No,4.0,3.0,Neutral
733,Philip Sanford,35.0,Other,UK,Daniel-Ramirez University,PhD,Medicine,4.0,3539.0,No,No,3.0,5.0,Very Dissatisfied
734,Jennifer Walters,21.0,Male,UAE,"Clark, Acosta and Turner University",Bachelor,Data Science,1.0,22397.0,Yes,No,4.0,4.0,Neutral
735,Linda Phillips,30.0,Other,China,"Aguirre, Olson and White University",Bachelor,Medicine,5.0,35049.0,Yes,No,5.0,3.0,Very Satisfied
736,Laura Green,20.0,Other,Turkey,Cunningham-Yu University,Master,Medicine,3.0,10993.0,No,No,3.0,5.0,Neutral
737,Ronald Mcdonald,24.0,Male,Canada,King Ltd University,Bachelor,Data Science,5.0,12754.0,Yes,Yes,5.0,2.0,Satisfied
738,Andrea Young,18.0,Female,Germany,Sheppard-Moody University,Master,AI,4.0,34573.0,No,No,4.0,3.0,Very Satisfied
739,Scott Bates,20.0,Female,USA,"Gomez, Bass and Lewis University",Master,Medicine,3.0,16376.0,Yes,No,2.0,2.0,Dissatisfied
740,Gregory Carrillo DDS,35.0,Other,Pakistan,Huber-Stokes University,PhD,Social Sciences,4.0,45607.0,No,Yes,4.0,5.0,Satisfied
741,Erica Robinson,29.0,Male,Canada,Woodward Ltd University,Bachelor,Law,4.0,14947.0,No,Yes,4.0,1.0,Very Dissatisfied
742,Robert Cooper,27.0,Other,Netherlands,Christian Ltd University,PhD,Social Sciences,2.0,21931.0,Yes,No,4.0,1.0,Satisfied
743,Sara Gates,24.0,Other,USA,"Jones, Miller and Melton University",Bachelor,Data Science,5.0,40169.0,No,Yes,2.0,5.0,Satisfied
744,Nathan Rubio,17.0,Female,Malaysia,Morales-Chambers University,Bachelor,Arts,3.0,24161.0,Yes,No,1.0,5.0,Very Satisfied
745,Jason Ramirez,32.0,Male,Turkey,"Cooke, Jones and Neal University",PhD,Physics,5.0,34120.0,No,Yes,4.0,3.0,Very Satisfied
746,Karen Cantrell,24.0,Male,USA,Scott and Sons University,Master,AI,1.0,46436.0,Yes,No,5.0,2.0,Satisfied
747,Matthew Guerrero,26.0,Other,Malaysia,Lee-Peterson University,PhD,Computer Science,1.0,46433.0,Yes,Yes,3.0,1.0,Satisfied
748,Hannah Booker,27.0,Female,Turkey,Ruiz-Wilson University,Bachelor,Medicine,2.0,13550.0,No,No,1.0,1.0,Satisfied
749,Jennifer Marks,24.0,Female,India,Pena and Sons University,Bachelor,Computer Science,4.0,27920.0,Yes,No,3.0,2.0,Very Dissatisfied
750,George Lawrence,26.0,Female,UAE,Conway LLC University,PhD,Computer Science,5.0,27502.0,No,No,4.0,3.0,Satisfied
751,Kathryn Romero,18.0,Female,Malaysia,Barker-Mccoy University,Master,Law,1.0,42613.0,Yes,Yes,3.0,2.0,Very Satisfied
752,Jeffrey Garrison,22.0,Other,Japan,"Howard, Mitchell and Jimenez University",Master,Medicine,5.0,44617.0,Yes,No,2.0,4.0,Dissatisfied
753,Diane Sexton,23.0,Male,Canada,"Cervantes, Huang and Simon University",Bachelor,Law,2.0,30519.0,Yes,No,5.0,5.0,Very Satisfied
754,William Sanders,33.0,Female,UAE,Smith Group University,PhD,AI,5.0,25991.0,No,No,5.0,4.0,Very Dissatisfied
755,Robert Sanchez,18.0,Female,Malaysia,"Faulkner, Alvarez and Byrd University",PhD,Physics,1.0,39267.0,Yes,Yes,2.0,4.0,Dissatisfied
756,John Hickman,31.0,Female,Japan,Smith Group University,Master,Physics,3.0,40593.0,Yes,No,2.0,3.0,Very Dissatisfied
757,Katherine Walker,33.0,Male,Japan,Sampson Ltd University,Master,Business,1.0,40940.0,No,Yes,4.0,4.0,Satisfied
758,Nicole Riley,17.0,Male,UAE,Bryant LLC University,Bachelor,AI,5.0,29176.0,Yes,No,1.0,4.0,Very Satisfied
759,Terri Walters,21.0,Other,UAE,Russell Ltd University,Master,Computer Science,3.0,35009.0,Yes,No,5.0,2.0,Very Dissatisfied
760,Seth Garcia,27.0,Male,France,Kane-Combs University,Bachelor,Medicine,4.0,35602.0,Yes,Yes,3.0,2.0,Dissatisfied
761,Candice Mejia,27.0,Male,India,"Holland, Gentry and Johnson University",Bachelor,Medicine,2.0,34220.0,No,Yes,5.0,3.0,Dissatisfied
762,Joseph Sanford,27.0,Male,Pakistan,"Galloway, Jacobs and Barker University",PhD,AI,4.0,44895.0,Yes,No,2.0,4.0,Neutral
763,Christopher King,32.0,Female,UAE,"Mcguire, Chan and Miranda University",PhD,Law,4.0,5094.0,Yes,Yes,2.0,3.0,Very Dissatisfied
764,Mercedes Campbell,25.0,Other,Germany,Levy-Moran University,Master,Business,2.0,17101.0,Yes,Yes,1.0,2.0,Dissatisfied
765,Dylan Hudson,21.0,Other,Malaysia,"Noble, Davenport and Grant University",Master,Computer Science,1.0,19254.0,No,Yes,1.0,3.0,Neutral
766,Diane Castro,35.0,Female,Germany,"Flynn, Long and Wilson University",Bachelor,Law,2.0,26507.0,No,No,2.0,3.0,Neutral
767,Joseph Barker,23.0,Male,Australia,Jones-Boyd University,Bachelor,Arts,5.0,12928.0,No,Yes,2.0,3.0,Very Satisfied
